osm_id,code,fclass,name,point_x,point_y,lon,lat
357282264,2082,school,Croman Elementary School,-76.7930117000,41.7792413000,-76.79301,41.77924
357284047,2082,school,East Side School,-76.5107765000,41.9831298000,-76.51078,41.98313
357284333,2082,school,Edingers School,-76.1574298000,41.6731311000,-76.15743,41.67313
357284531,2082,school,Elmer Avenue School,-76.5262038000,41.9945721000,-76.5262,41.99457
357286270,2082,school,Fourth Ward School,-76.5210548000,41.9772964000,-76.52105,41.9773
357288184,2082,school,Grant Hill School,-76.2360446000,41.5756310000,-76.23604,41.57563
357288217,2082,school,Granville School,-76.7693998000,41.7192416000,-76.7694,41.71924
357296320,2082,school,Maple Grove School,-76.1882636000,41.8517417000,-76.18826,41.85174
357298575,2082,school,Monroe Franklin Elementary School (closed),-76.5124444000,41.7050750000,-76.51244,41.70508
357313440,2082,school,Spring Hill School,-76.1877088000,41.7072976000,-76.18771,41.7073
357315406,2082,school,Sugar Hill School,-76.2165991000,41.6075755000,-76.2166,41.60758
357320679,2082,school,Windham School,-76.3263245000,41.9667412000,-76.32632,41.96674
357332761,2082,school,Perry School,-76.4427183000,41.9356300000,-76.44272,41.93563
357332780,2082,school,Pine Grove School,-76.4899428000,41.7961860000,-76.48994,41.79619
357332818,2082,school,Chestnut School,-76.3227139000,41.7911861000,-76.32271,41.79119
357332821,2082,school,Center School,-76.3329921000,41.7659084000,-76.33299,41.76591
357332876,2082,school,Spring Lake School,-76.3557714000,41.6697974000,-76.35577,41.6698
357332882,2082,school,Wellstown School,-76.3341039000,41.6495196000,-76.3341,41.64952
357332886,2082,school,Oak Hill School,-76.2718792000,41.6256309000,-76.27188,41.62563
357333450,2082,school,North Woods School,-76.7638441000,41.7211860000,-76.76384,41.72119
357369302,2082,school,Martha Lloyd School,-76.7922833000,41.7872580000,-76.79228,41.78726
1424320752,2501,supermarket,Hurley's Fresh Market,-76.4511589000,41.7827434000,-76.45116,41.78274
1477470889,2082,school,,-76.2079095000,41.8639757000,-76.20791,41.86398
1477472473,2082,school,Camptown Elementary School (closed),-76.2375114000,41.7264292000,-76.23751,41.72643
2577779346,2303,cafe,Community Cup Coffee & Tea House,-76.4428799000,41.7658302000,-76.44288,41.76583
3221146435,2402,motel,Hampton Inn Sayre,-76.5460037000,41.9918120000,-76.546,41.99181
1425461788,2001,police,Towanda Borough Police Department,-76.4421208000,41.7676003000,-76.44212,41.7676
1427532091,2005,post_office,Camptown Post Office,-76.2356734000,41.7297041000,-76.23567,41.7297
1427533201,2008,town_hall,Stevensville Community Hall,-76.1766326000,41.7604591000,-76.17663,41.76046
1427533203,2005,post_office,Stevensville Post Office,-76.1769759000,41.7602190000,-76.17698,41.76022
1429492499,2007,library,,-76.4425837000,41.5980541000,-76.44258,41.59805
1429507075,2001,police,State Police Barracks,-76.4856148000,41.7962626000,-76.48561,41.79626
1432336836,2008,town_hall,Asylum Township Bldg,-76.3765949000,41.7410158000,-76.37659,41.74102
1433992760,2005,post_office,Sylvania Post Office,-76.8560840000,41.8056754000,-76.85608,41.80568
1450244520,2007,library,Spalding Memorial Library,-76.5168311000,41.9509979000,-76.51683,41.951
1460659601,2007,library,Wyalusing Public Library,-76.2621928000,41.6668688000,-76.26219,41.66687
1500780806,2005,post_office,Milan Post Office,-76.5233190000,41.9076330000,-76.52332,41.90763
