,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,279226291,2007,library,Strasburg-Heisler Library,-76.1909111000,39.9850398000,-76.19091,39.98504
1,357365682,2008,town_hall,Mount Joy Township Building,-76.5574676000,40.1728718000,-76.55747,40.17287
2,357367020,2005,post_office,United States Post Office,-76.3620049000,40.0435773000,-76.362,40.04358
3,357367264,2005,post_office,Kirkwood Post Office (historical);Kirkwood,-76.0778619000,39.8569010000,-76.07786,39.8569
4,357367726,2005,post_office,Bart Post Office,-76.0832859000,39.9376030000,-76.08329,39.9376
5,357367735,2005,post_office,Greene Post Office,-76.2243998000,39.7848263000,-76.2244,39.78483
6,357367755,2005,post_office,Peach Botton Post Office,-76.1861936000,39.8019586000,-76.18619,39.80196
7,367796746,2002,fire_station,Singerly Fire Company Station Number 14 Little House on the Prairie,-76.4519444000,40.1569444000,-76.45194,40.15694
8,367796803,2002,fire_station,Singerly Fire Company Station Number 3 Animal House,-76.3638889000,40.0077778000,-76.36389,40.00778
9,367797090,2002,fire_station,Level Volunteer Fire Company,-76.3372222000,39.9772222000,-76.33722,39.97722
10,367797173,2002,fire_station,Aberdeen Fire Department Company 2 House 3,-76.2900000000,39.8725000000,-76.29,39.8725
11,367797190,2002,fire_station,Aberdeen Fire Department Company 2 House 2,-76.2702778000,39.8508333000,-76.27028,39.85083
12,367797278,2002,fire_station,Aberdeen Fire Department Company 2 House 1,-76.2813889000,39.8561111000,-76.28139,39.85611
13,367797343,2002,fire_station,Water Witch Fire Company,-76.1997222000,40.0147222000,-76.19972,40.01472
14,367797345,2002,fire_station,Community Fire Company,-76.1155556000,39.9400000000,-76.11556,39.94
15,367959015,2002,fire_station,Ephrata Area Rescue Services,-76.1668692000,40.1860414000,-76.16687,40.18604
16,367961744,2002,fire_station,Fivepointville Fire Company,-76.0504716000,40.1846097000,-76.05047,40.18461
17,367961746,2002,fire_station,Goodville Fire Company,-76.0020000000,40.1263000000,-76.002,40.1263
18,367961750,2002,fire_station,Gap Fire Company,-76.0222000000,39.9899000000,-76.0222,39.9899
19,367961752,2002,fire_station,Gordonville Fire Company,-76.1321000000,40.0212000000,-76.1321,40.0212
20,367961754,2002,fire_station,Caernarvon Fire Company,-75.9581000000,40.1343000000,-75.9581,40.1343
21,367961756,2002,fire_station,Elizabethtown Fire Company,-76.6005000000,40.1558000000,-76.6005,40.1558
22,367961759,2002,fire_station,Farmersville Fire Company,-76.1595000000,40.1290000000,-76.1595,40.129
23,367961762,2002,fire_station,Bainbridge Fire Company Station 7-1,-76.6674000000,40.0901000000,-76.6674,40.0901
24,367961764,2002,fire_station,Columbia 1 Fire Company,-76.5029000000,40.0285000000,-76.5029,40.0285
25,367961771,2002,fire_station,Bird In Hand Fire Company,-76.1839000000,40.0394000000,-76.1839,40.0394
26,367961786,2002,fire_station,Mastersonville Fire Company,-76.4865000000,40.1977000000,-76.4865,40.1977
27,367961806,2002,fire_station,Mountville Fire Company,-76.4293000000,40.0401000000,-76.4293,40.0401
28,367961817,2002,fire_station,Lancaster Township Fire Company South Station,-76.3282000000,40.0241000000,-76.3282,40.0241
29,367961825,2002,fire_station,Highville Fire Company,-76.4357000000,39.9563000000,-76.4357,39.9563
30,367961833,2002,fire_station,Rheems Fire Company,-76.5815766000,40.1324104000,-76.58158,40.13241
31,367961836,2002,fire_station,Strasburg Fire Company,-76.1855509000,39.9815817000,-76.18555,39.98158
32,367961839,2002,fire_station,Robert Fulton Fire Company,-76.1868588000,39.8071512000,-76.18686,39.80715
33,367961842,2002,fire_station,Rohrerstown Fire Company,-76.3640208000,40.0514671000,-76.36402,40.05147
34,367961843,2002,fire_station,Ronks Fire Company,-76.1697000000,40.0270000000,-76.1697,40.027
35,367961846,2002,fire_station,Rawlinsville Fire Company,-76.2731000000,39.8829000000,-76.2731,39.8829
36,367961848,2002,fire_station,Refton Fire Company Station 5-9,-76.2338685000,39.9459129000,-76.23387,39.94591
37,367961850,2002,fire_station,Quarryville Fire Company Station 5-7,-76.1588000000,39.8989000000,-76.1588,39.8989
38,367961852,2002,fire_station,Neffsville Community Fire Company Station 2-7,-76.3026000000,40.1069000000,-76.3026,40.1069
39,367961854,2002,fire_station,New Danville Fire Company,-76.3116000000,39.9821000000,-76.3116,39.9821
40,367961856,2002,fire_station,New Holland Fire Company East Station,-76.0820000000,40.1044000000,-76.082,40.1044
41,367961876,2002,fire_station,West Lancaster Fire Company,-76.3494000000,40.0360000000,-76.3494,40.036
42,367961886,2002,fire_station,Willow Street Fire Company,-76.2738000000,39.9736000000,-76.2738,39.9736
